w,q2,cos_theta,phi,y,yerr
1.425,3,-0.4,1.88496,96,9.79796
1.425,3,-0.4,2.51327,7.6,2.75681
1.425,3,-0.2,1.25664,3.83333,1.95789
1.425,3,-0.2,2.19911,308,17.5499
1.425,3,-0.2,2.51327,32,5.65685
1.425,3,-0.2,3.45575,128,11.3137
1.425,3,-0.2,4.71239,33,5.74456
1.425,3,-0.2,5.34071,5.2,2.28035
1.425,3,0,0.942478,96,9.79796
1.425,3,0,1.25664,48,6.9282
1.425,3,0,1.5708,54,7.34847
1.425,3,0,1.88496,264,16.2481
1.425,3,0,2.19911,73,8.544
1.425,3,0,2.82743,17.5,4.1833
1.425,3,0,3.14159,45,6.7082
1.425,3,0,5.34071,19.2,4.38178
1.425,3,0.2,1.25664,8.66667,2.94392
1.425,3,0.2,1.88496,19.7143,4.44008
1.425,3,0.2,2.19911,18,4.24264
1.425,3,0.2,2.51327,11,3.31662
1.425,3,0.2,3.14159,108,10.3923
1.425,3,0.2,3.76991,26,5.09902
1.425,3,0.2,4.39823,44,6.63325
1.425,3,0.2,5.65487,15,3.87298
1.425,3,0.4,0.628319,2.11111,1.45297
1.425,3,0.4,0.942478,0.5,0.707107
1.425,3,0.4,1.25664,6.90909,2.62851
1.425,3,0.4,1.5708,1.18519,1.08866
1.425,3,0.4,2.19911,3.51351,1.87444
1.425,3,0.4,2.51327,1.72941,1.31507
1.425,3,0.4,2.82743,64.8,8.04984
1.425,3,0.4,3.14159,5.64179,2.37525
1.425,3,0.4,3.45575,60,7.74597
1.425,3,0.4,3.76991,19.1304,4.37384
1.425,3,0.4,4.08407,4.73333,2.17562
1.425,3,0.4,4.71239,15.7143,3.96412
1.425,3,0.4,5.34071,14.6667,3.82971
1.425,3,0.4,5.65487,11,3.31662
1.425,3,0.6,1.25664,2.8125,1.67705
1.425,3,0.6,1.5708,3.88235,1.97037
1.425,3,0.6,1.88496,3.22388,1.79552
1.425,3,0.6,2.19911,2.69388,1.6413
1.425,3,0.6,2.51327,27.0833,5.20416
1.425,3,0.6,2.82743,4.03125,2.0078
1.425,3,0.6,3.14159,6.19718,2.48941
1.425,3,0.6,3.45575,5.5814,2.3625
1.425,3,0.6,3.76991,6.65169,2.57909
1.425,3,0.6,4.08407,9.69697,3.114
1.425,3,0.6,4.39823,1.88095,1.37148
1.425,3,0.6,4.71239,3.8125,1.95256
1.425,3,0.6,5.02655,0.911765,0.954864
1.425,3,0.6,5.34071,1.15493,1.07468
1.425,3,0.6,5.96903,1.33333,1.1547
1.425,3,0.8,0.314159,0.72,0.848528
1.425,3,0.8,0.628319,0.105932,0.325472
1.425,3,0.8,0.942478,0.304933,0.552207
1.425,3,0.8,1.25664,1.19231,1.09193
1.425,3,0.8,1.5708,1.13158,1.06376
1.425,3,0.8,1.88496,0.356098,0.596739
1.425,3,0.8,2.19911,1.23567,1.11161
1.425,3,0.8,2.51327,7.35632,2.71225
1.425,3,0.8,2.82743,5.84906,2.41848
1.425,3,0.8,3.14159,4.64957,2.15629
1.425,3,0.8,3.45575,4.12097,2.03002
1.425,3,0.8,3.76991,13.8537,3.72205
1.425,3,0.8,4.08407,1.06364,1.03133
1.425,3,0.8,4.39823,1.60773,1.26796
1.425,3,0.8,4.71239,0.935252,0.967084
1.425,3,0.8,5.02655,1.66071,1.28869
1.425,3,0.8,5.34071,0.340741,0.58373
1.425,3,0.8,5.65487,0.227027,0.476474
1.425,3,0.8,5.96903,0.1875,0.433013
1.45,1.5,-0.8,0.942478,1,1
1.45,1.5,-0.6,3.14159,5.33333,2.3094
1.45,1.5,-0.6,5.65487,4,2
1.45,1.5,-0.4,1.25664,0.333333,0.57735
1.45,1.5,-0.4,1.5708,5.66667,2.38048
1.45,1.5,-0.4,1.88496,4,2
1.45,1.5,-0.4,2.19911,4.16667,2.04124
1.45,1.5,-0.4,2.82743,0.0350877,0.187317
1.45,1.5,-0.4,4.71239,6.33333,2.51661
1.45,1.5,-0.4,5.02655,8.75,2.95804
1.45,1.5,-0.4,5.34071,0.3,0.547723
1.45,1.5,-0.2,1.25664,0.151163,0.388797
1.45,1.5,-0.2,2.19911,11.8182,3.43776
1.45,1.5,-0.2,2.82743,4,2
1.45,1.5,-0.2,3.45575,3.5,1.87083
1.45,1.5,-0.2,3.76991,4.25,2.06155
1.45,1.5,-0.2,4.71239,3.5,1.87083
1.45,1.5,-0.2,5.02655,0.777778,0.881917
1.45,1.5,-0.2,5.34071,0.0606061,0.246183
1.45,1.5,0,1.88496,8,2.82843
1.45,1.5,0,3.14159,10,3.16228
1.45,1.5,0,3.76991,0.327586,0.572351
1.45,1.5,0,4.39823,0.909091,0.953463
1.45,1.5,0,4.71239,0.538462,0.733799
1.45,1.5,0,5.02655,1.16667,1.08012
1.45,1.5,0.2,0.942478,0.0833333,0.288675
1.45,1.5,0.2,1.25664,0.271186,0.520756
1.45,1.5,0.2,1.5708,2.6,1.61245
1.45,1.5,0.2,1.88496,1.94444,1.39443
1.45,1.5,0.2,2.19911,1.7931,1.33907
1.45,1.5,0.2,2.51327,0.151515,0.389249
1.45,1.5,0.2,3.14159,1.94366,1.39415
1.45,1.5,0.2,3.45575,0.746479,0.86399
1.45,1.5,0.2,3.76991,6.84375,2.61606
1.45,1.5,0.2,4.71239,2.82353,1.68034
1.45,1.5,0.2,5.02655,0.959016,0.979294
1.45,1.5,0.2,5.34071,0.913043,0.955533
1.45,1.5,0.2,5.65487,0.875,0.935414
1.45,1.5,0.4,0.628319,0.05,0.223607
1.45,1.5,0.4,0.942478,0.125786,0.354663
1.45,1.5,0.4,1.5708,1.12871,1.06241
1.45,1.5,0.4,1.88496,0.817391,0.904097
1.45,1.5,0.4,2.51327,0.298611,0.546453
1.45,1.5,0.4,2.82743,0.964286,0.981981
1.45,1.5,0.4,3.14159,0.329032,0.573613
1.45,1.5,0.4,3.45575,0.850746,0.922359
1.45,1.5,0.4,3.76991,0.9375,0.968246
1.45,1.5,0.4,4.71239,5.55,2.35584
1.45,1.5,0.4,5.02655,1.27778,1.13039
1.45,1.5,0.4,5.34071,0.201342,0.448712
1.45,1.5,0.4,5.65487,0.136752,0.3698
1.45,1.5,0.4,5.96903,0.0609137,0.246807
1.45,1.5,0.6,0.942478,0.0986547,0.314093
1.45,1.5,0.6,1.25664,0.345679,0.587945
1.45,1.5,0.6,1.5708,0.262172,0.512028
1.45,1.5,0.6,1.88496,0.201342,0.448712
1.45,1.5,0.6,2.51327,0.394737,0.628281
1.45,1.5,0.6,2.82743,0.458515,0.677138
1.45,1.5,0.6,3.14159,0.360902,0.600751
1.45,1.5,0.6,3.45575,0.152778,0.390868
1.45,1.5,0.6,3.76991,0.591667,0.769199
1.45,1.5,0.6,4.71239,0.0444444,0.210819
1.45,1.5,0.6,5.02655,0.154135,0.392601
1.45,1.5,0.6,5.34071,0.318182,0.564076
1.45,1.5,0.6,5.65487,0.0842491,0.290257
1.45,1.5,0.8,0.314159,0.0340909,0.184637
1.45,1.5,0.8,0.628319,0.0171674,0.131024
1.45,1.5,0.8,2.19911,0.049505,0.222497
1.45,1.5,0.8,2.51327,0.146104,0.382235
1.45,1.5,0.8,2.82743,0.325221,0.570282
1.45,1.5,0.8,3.14159,0.19666,0.443464
1.45,1.5,0.8,3.45575,0.0746888,0.273293
1.45,1.5,0.8,3.76991,0.489796,0.699854
1.45,1.5,0.8,4.08407,0.126568,0.355764
1.45,1.5,0.8,4.39823,0.0899654,0.299942
1.45,1.5,0.8,4.71239,0.116618,0.341494
1.45,2,-0.8,2.51327,2.1,1.44914
1.45,2,-0.8,3.14159,7,2.64575
1.45,2,-0.8,4.39823,38,6.16441
1.45,2,-0.8,5.34071,11.5,3.39116
1.45,2,-0.6,1.25664,8.2,2.86356
1.45,2,-0.6,1.5708,7.6,2.75681
1.45,2,-0.6,1.88496,57,7.54983
1.45,2,-0.6,2.19911,13.4286,3.6645
1.45,2,-0.6,2.51327,30,5.47723
1.45,2,-0.6,2.82743,3.46154,1.86052
1.45,2,-0.6,3.14159,50.2222,7.08676
1.45,2,-0.6,3.76991,9.83333,3.13581
1.45,2,-0.6,4.08407,3.92857,1.98206
1.45,2,-0.6,4.39823,62.4,7.89937
1.45,2,-0.6,4.71239,36.4,6.03324
1.45,2,-0.6,5.02655,11,3.31662
1.45,2,-0.6,5.34071,13,3.60555
1.45,2,-0.6,5.96903,0.0888889,0.298142
1.45,2,-0.4,0.942478,0.469136,0.684935
1.45,2,-0.4,1.25664,7.5,2.73861
1.45,2,-0.4,1.5708,5.46154,2.33699
1.45,2,-0.4,1.88496,88.0833,9.38527
1.45,2,-0.4,2.19911,129,11.3578
1.45,2,-0.4,2.82743,10.5,3.24037
1.45,2,-0.4,3.14159,108.75,10.4283
1.45,2,-0.4,3.45575,21.7333,4.6619
1.45,2,-0.4,3.76991,9.2381,3.03942
1.45,2,-0.4,4.39823,28.8571,5.37188
1.45,2,-0.4,4.71239,19.8261,4.45265
1.45,2,-0.4,5.02655,292,17.088
1.45,2,-0.4,5.34071,6.5,2.54951
1.45,2,-0.4,5.65487,12,3.4641
1.45,2,-0.4,5.96903,0.689655,0.830455
1.45,2,-0.2,0.628319,2.04545,1.43019
1.45,2,-0.2,0.942478,0.289474,0.538028
1.45,2,-0.2,1.25664,1.17647,1.08465
1.45,2,-0.2,1.5708,18.3333,4.28174
1.45,2,-0.2,1.88496,71.5,8.45577
1.45,2,-0.2,2.19911,68.8,8.29458
1.45,2,-0.2,2.51327,23.25,4.82183
1.45,2,-0.2,2.82743,8.94366,2.9906
1.45,2,-0.2,3.14159,33.1667,5.75905
1.45,2,-0.2,3.45575,31.2632,5.59135
1.45,2,-0.2,3.76991,3.01887,1.73749
1.45,2,-0.2,4.08407,3.23529,1.79869
1.45,2,-0.2,4.39823,8.82716,2.97105
1.45,2,-0.2,4.71239,1.75,1.32288
1.45,2,-0.2,5.02655,45,6.7082
1.45,2,-0.2,5.34071,0.513158,0.71635
1.45,2,-0.2,5.96903,0.180328,0.42465
1.45,2,0,0.942478,0.925,0.961769
1.45,2,0,1.25664,7.14894,2.67375
1.45,2,0,1.5708,48.5,6.96419
1.45,2,0,1.88496,108.667,10.4243
1.45,2,0,2.19911,30.5185,5.52436
1.45,2,0,2.51327,1.44898,1.20374
1.45,2,0,2.82743,20.3571,4.51189
1.45,2,0,3.14159,21.4423,4.63058
1.45,2,0,3.45575,10.4622,3.23453
1.45,2,0,3.76991,12.3125,3.50892
1.45,2,0,4.08407,1.44643,1.20268
1.45,2,0,4.39823,18.1319,4.25815
1.45,2,0,4.71239,33.7021,5.80535
1.45,2,0,5.02655,44.3333,6.65833
1.45,2,0,5.34071,17.6,4.19524
1.45,2,0,5.65487,1.52542,1.23508
1.45,2,0,5.96903,0.0555556,0.235702
1.45,2,0.2,0.628319,0.176056,0.419591
1.45,2,0.2,0.942478,2.83186,1.68281
1.45,2,0.2,1.25664,19.9851,4.47047
1.45,2,0.2,1.5708,12.5988,3.54947
1.45,2,0.2,1.88496,11.7303,3.42496
1.45,2,0.2,2.19911,14.0206,3.74441
1.45,2,0.2,2.51327,7.81955,2.79635
1.45,2,0.2,2.82743,25.2,5.01996
1.45,2,0.2,3.14159,35.1011,5.92462
1.45,2,0.2,3.45575,15.125,3.88909
1.45,2,0.2,3.76991,14.9161,3.86214
1.45,2,0.2,4.08407,6.10714,2.47126
1.45,2,0.2,4.39823,12.1739,3.48911
1.45,2,0.2,4.71239,28.0449,5.29575
1.45,2,0.2,5.02655,9.8773,3.14282
1.45,2,0.2,5.34071,10.5802,3.25271
1.45,2,0.2,5.65487,2.96907,1.7231
1.45,2,0.2,5.96903,0.0965909,0.310791
1.45,2,0.4,0.314159,0.00306748,0.0553849
1.45,2,0.4,0.628319,0.231132,0.480762
1.45,2,0.4,0.942478,2.7451,1.65683
1.45,2,0.4,1.25664,6.29787,2.50956
1.45,2,0.4,1.5708,6.27119,2.50423
1.45,2,0.4,1.88496,7.67361,2.77013
1.45,2,0.4,2.19911,2.26027,1.50342
1.45,2,0.4,2.51327,5.11111,2.26078
1.45,2,0.4,2.82743,4.61157,2.14746
1.45,2,0.4,3.14159,21,4.58258
1.45,2,0.4,3.45575,10.79,3.28481
1.45,2,0.4,3.76991,19.5197,4.4181
1.45,2,0.4,4.08407,4.01154,2.00288
1.45,2,0.4,4.39823,1.01176,1.00587
1.45,2,0.4,4.71239,3.9627,1.99065
1.45,2,0.4,5.02655,12.1978,3.49254
1.45,2,0.4,5.34071,3.83444,1.95817
1.45,2,0.4,5.65487,1.56061,1.24924
1.45,2,0.4,5.96903,0.234783,0.484544
1.45,2,0.6,0.628319,0.14405,0.379539
1.45,2,0.6,0.942478,0.641422,0.800888
1.45,2,0.6,1.25664,2.96562,1.7221
1.45,2,0.6,1.5708,0.815,0.902774
1.45,2,0.6,1.88496,0.644231,0.80264
1.45,2,0.6,2.19911,1.24303,1.11491
1.45,2,0.6,2.51327,5.34398,2.3117
1.45,2,0.6,2.82743,9.4652,3.07656
1.45,2,0.6,3.14159,4.18463,2.04564
1.45,2,0.6,3.45575,8.61468,2.93508
1.45,2,0.6,3.76991,5.80757,2.40989
1.45,2,0.6,4.08407,3.3678,1.83516
1.45,2,0.6,4.39823,0.408207,0.638911
1.45,2,0.6,4.71239,0.924908,0.961722
1.45,2,0.6,5.02655,0.736983,0.858477
1.45,2,0.6,5.34071,0.746914,0.864242
1.45,2,0.6,5.65487,0.701923,0.837808
1.45,2,0.6,5.96903,0.0198807,0.140999
1.45,2,0.8,0.314159,0.311333,0.557972
1.45,2,0.8,0.628319,0.0831461,0.288351
1.45,2,0.8,0.942478,0.0589102,0.242714
1.45,2,0.8,1.25664,0.0322793,0.179664
1.45,2,0.8,1.5708,0.180946,0.425377
1.45,2,0.8,1.88496,0.659859,0.812317
1.45,2,0.8,2.19911,1.06735,1.03313
1.45,2,0.8,2.51327,2.40752,1.55162
1.45,2,0.8,2.82743,1.28089,1.13176
1.45,2,0.8,3.14159,2.41196,1.55305
1.45,2,0.8,3.45575,3.64126,1.90821
1.45,2,0.8,3.76991,3.66871,1.91539
1.45,2,0.8,4.08407,4.25726,2.06331
1.45,2,0.8,4.39823,1.80795,1.3446
1.45,2,0.8,4.71239,0.633791,0.79611
1.45,2,0.8,5.02655,0.399518,0.632074
1.45,2,0.8,5.34071,0.13193,0.363221
1.45,2,0.8,5.65487,0.0248062,0.1575
1.45,2,0.8,5.96903,0.198347,0.445362
1.45,2.5,-0.8,5.34071,21,4.58258
1.45,2.5,-0.6,1.25664,8.28571,2.87849
1.45,2.5,-0.6,1.88496,35.3333,5.94418
1.45,2.5,-0.6,3.14159,45.3333,6.733
1.45,2.5,-0.6,3.45575,82,9.05539
1.45,2.5,-0.6,4.39823,30.5,5.52268
1.45,2.5,-0.6,5.02655,2.86667,1.69312
1.45,2.5,-0.6,5.96903,10,3.16228
1.45,2.5,-0.4,1.25664,9.5,3.08221
1.45,2.5,-0.4,1.88496,14.4,3.79473
1.45,2.5,-0.4,2.82743,110,10.4881
1.45,2.5,-0.4,3.14159,108,10.3923
1.45,2.5,-0.4,4.39823,25.6667,5.06623
1.45,2.5,-0.4,4.71239,167.5,12.9422
1.45,2.5,-0.4,5.02655,19.5,4.41588
1.45,2.5,-0.4,5.96903,9.33333,3.05505
1.45,2.5,-0.2,0.628319,0.428571,0.654654
1.45,2.5,-0.2,1.25664,52,7.2111
1.45,2.5,-0.2,2.19911,27.6,5.25357
1.45,2.5,-0.2,2.51327,37.5,6.12372
1.45,2.5,-0.2,2.82743,53.3333,7.30297
1.45,2.5,-0.2,3.45575,32.8571,5.73212
1.45,2.5,-0.2,4.08407,97.5,9.87421
1.45,2.5,-0.2,4.39823,9.5,3.08221
1.45,2.5,-0.2,4.71239,161,12.6886
1.45,2.5,-0.2,5.02655,78.3333,8.85061
1.45,2.5,-0.2,5.34071,36,6
1.45,2.5,-0.2,5.65487,1.46667,1.21106
1.45,2.5,0,0.942478,8.66667,2.94392
1.45,2.5,0,1.25664,9.15789,3.0262
1.45,2.5,0,1.5708,112,10.583
1.45,2.5,0,1.88496,53.8889,7.34091
1.45,2.5,0,2.19911,84,9.16515
1.45,2.5,0,2.51327,31.6667,5.62731
1.45,2.5,0,2.82743,5.83333,2.41523
1.45,2.5,0,3.14159,128,11.3137
1.45,2.5,0,3.45575,9.78947,3.12881
1.45,2.5,0,3.76991,99.5556,9.97775
1.45,2.5,0,4.08407,31,5.56776
1.45,2.5,0,4.39823,32.3333,5.68624
1.45,2.5,0,5.02655,4.54023,2.13078
1.45,2.5,0,5.34071,21.9231,4.68221
1.45,2.5,0,5.65487,4.625,2.15058
1.45,2.5,0,5.96903,0.375,0.612372
1.45,2.5,0.2,0.942478,32.5,5.70088
1.45,2.5,0.2,1.25664,16,4
1.45,2.5,0.2,1.5708,2.57971,1.60615
1.45,2.5,0.2,1.88496,2.16667,1.47196
1.45,2.5,0.2,2.19911,1.21951,1.10432
1.45,2.5,0.2,2.51327,3.33333,1.82574
1.45,2.5,0.2,2.82743,19.2,4.38178
1.45,2.5,0.2,3.14159,136.889,11.7
1.45,2.5,0.2,3.45575,6.81081,2.60975
1.45,2.5,0.2,3.76991,43,6.55744
1.45,2.5,0.2,4.08407,7.40741,2.72166
1.45,2.5,0.2,4.39823,14.2,3.76829
1.45,2.5,0.2,4.71239,15.625,3.95285
1.45,2.5,0.2,5.02655,59.5,7.71362
1.45,2.5,0.2,5.34071,16.7273,4.0899
1.45,2.5,0.2,5.65487,1.05983,1.02948
1.45,2.5,0.4,0.628319,0.13245,0.363937
1.45,2.5,0.4,0.942478,3.64356,1.90881
1.45,2.5,0.4,1.25664,9.6,3.09839
1.45,2.5,0.4,1.5708,15.913,3.98912
1.45,2.5,0.4,1.88496,3.7037,1.9245
1.45,2.5,0.4,2.19911,1.75281,1.32394
1.45,2.5,0.4,2.51327,26.9143,5.1879
1.45,2.5,0.4,2.82743,8.32558,2.88541
1.45,2.5,0.4,3.14159,27.2059,5.21593
1.45,2.5,0.4,3.45575,44.5,6.67083
1.45,2.5,0.4,3.76991,5.21951,2.28463
1.45,2.5,0.4,4.08407,8.11765,2.84915
1.45,2.5,0.4,4.39823,2.1875,1.47902
1.45,2.5,0.4,4.71239,2.9011,1.70326
1.45,2.5,0.4,5.02655,41,6.40312
1.45,2.5,0.4,5.34071,1.10924,1.05321
1.45,2.5,0.4,5.65487,1.62222,1.27366
1.45,2.5,0.6,0.314159,0.117647,0.342997
1.45,2.5,0.6,0.942478,0.194118,0.440588
1.45,2.5,0.6,1.25664,0.359091,0.599242
1.45,2.5,0.6,1.5708,1.04785,1.02364
1.45,2.5,0.6,1.88496,0.954023,0.976741
1.45,2.5,0.6,2.19911,1.52091,1.23325
1.45,2.5,0.6,2.51327,9.7351,3.12011
1.45,2.5,0.6,2.82743,12.6154,3.55181
1.45,2.5,0.6,3.14159,2.07493,1.44046
1.45,2.5,0.6,3.45575,7.31707,2.70501
1.45,2.5,0.6,3.76991,11.813,3.43701
1.45,2.5,0.6,4.08407,7.35772,2.71251
1.45,2.5,0.6,4.39823,0.586022,0.76552
1.45,2.5,0.6,4.71239,4.91346,2.21663
1.45,2.5,0.6,5.02655,1.10788,1.05256
1.45,2.5,0.6,5.34071,0.220994,0.4701
1.45,2.5,0.6,5.65487,0.666667,0.816497
1.45,2.5,0.6,5.96903,0.0617284,0.248452
1.45,2.5,0.8,0.314159,0.312377,0.558907
1.45,2.5,0.8,0.628319,0.4,0.632456
1.45,2.5,0.8,0.942478,0.138614,0.372309
1.45,2.5,0.8,1.5708,0.665667,0.815884
1.45,2.5,0.8,1.88496,1.50316,1.22604
1.45,2.5,0.8,2.19911,2.37179,1.54006
1.45,2.5,0.8,2.51327,4.78182,2.18674
1.45,2.5,0.8,2.82743,3.83515,1.95835
1.45,2.5,0.8,3.14159,5.77778,2.4037
1.45,2.5,0.8,3.45575,3.83716,1.95887
1.45,2.5,0.8,3.76991,6.33156,2.51626
1.45,2.5,0.8,4.08407,5.06826,2.25128
1.45,2.5,0.8,4.39823,3.07856,1.75458
1.45,2.5,0.8,4.71239,1.31637,1.14733
1.45,2.5,0.8,5.02655,0.468208,0.684257
1.45,2.5,0.8,5.34071,0.204678,0.452414
1.45,2.5,0.8,5.65487,0.103448,0.321634
1.45,2.5,0.8,5.96903,0.208333,0.456435
1.45,3,-0.8,5.34071,6,2.44949
1.45,3,-0.6,0.942478,20,4.47214
1.45,3,-0.4,2.19911,14.5,3.80789
1.45,3,-0.4,2.51327,37,6.08276
1.45,3,-0.4,3.14159,21.6667,4.65475
1.45,3,-0.2,1.25664,48,6.9282
1.45,3,-0.2,1.88496,102,10.0995
1.45,3,-0.2,2.51327,31,5.56776
1.45,3,-0.2,2.82743,37,6.08276
1.45,3,-0.2,3.14159,216,14.6969
1.45,3,-0.2,4.39823,45,6.7082
1.45,3,-0.2,4.71239,42.6,6.52687
1.45,3,-0.2,5.34071,7.2,2.68328
1.45,3,0,1.25664,28.4,5.32917
1.45,3,0,2.19911,24,4.89898
1.45,3,0,2.51327,43,6.55744
1.45,3,0,2.82743,136.667,11.6905
1.45,3,0,3.14159,196,14
1.45,3,0,3.45575,93,9.64365
1.45,3,0,3.76991,110,10.4881
1.45,3,0,4.39823,19,4.3589
1.45,3,0,4.71239,47,6.85565
1.45,3,0,5.02655,58,7.61577
1.45,3,0,5.34071,106.5,10.3199
1.45,3,0,5.65487,7.33333,2.70801
1.45,3,0.2,0.942478,30,5.47723
1.45,3,0.2,1.25664,53,7.28011
1.45,3,0.2,1.88496,64,8
1.45,3,0.2,2.19911,54,7.34847
1.45,3,0.2,2.82743,148.5,12.1861
1.45,3,0.2,3.14159,135,11.619
1.45,3,0.2,3.45575,109,10.4403
1.45,3,0.2,3.76991,340,18.4391
1.45,3,0.2,4.08407,32,5.65685
1.45,3,0.2,4.39823,10.125,3.18198
1.45,3,0.2,4.71239,37.3333,6.1101
1.45,3,0.2,5.02655,7.5,2.73861
1.45,3,0.2,5.34071,18.8,4.3359
1.45,3,0.2,5.65487,34,5.83095
1.45,3,0.4,0.628319,0.541667,0.73598
1.45,3,0.4,0.942478,7.95455,2.82038
1.45,3,0.4,1.25664,0.625,0.790569
1.45,3,0.4,1.5708,2.25641,1.50214
1.45,3,0.4,1.88496,32.6667,5.71548
1.45,3,0.4,2.19911,12.7059,3.56453
1.45,3,0.4,2.82743,28.6667,5.35413
1.45,3,0.4,3.14159,86.1111,9.27961
1.45,3,0.4,3.45575,1.7449,1.32095
1.45,3,0.4,3.76991,1.43182,1.19659
1.45,3,0.4,4.08407,63.75,7.98436
1.45,3,0.4,4.39823,38.5,6.20484
1.45,3,0.4,4.71239,4.90909,2.21565
1.45,3,0.4,5.02655,14.7692,3.84308
1.45,3,0.4,5.34071,14,3.74166
1.45,3,0.4,5.65487,1.12903,1.06256
1.45,3,0.6,0.628319,0.2,0.447214
1.45,3,0.6,0.942478,1.65517,1.28654
1.45,3,0.6,1.25664,0.178808,0.422857
1.45,3,0.6,1.5708,9,3
1.45,3,0.6,1.88496,2.75472,1.65973
1.45,3,0.6,2.19911,6.34783,2.51949
1.45,3,0.6,2.51327,4.32787,2.08035
1.45,3,0.6,2.82743,38.2105,6.18147
1.45,3,0.6,3.14159,6.80233,2.60813
1.45,3,0.6,3.45575,10.8696,3.2969
1.45,3,0.6,3.76991,7.93939,2.81769
1.45,3,0.6,4.08407,3.67606,1.9173
1.45,3,0.6,4.39823,1.67391,1.2938
1.45,3,0.6,4.71239,1.42703,1.19458
1.45,3,0.6,5.02655,1,1
1.45,3,0.6,5.34071,1.25,1.11803
1.45,3,0.8,0.314159,0.348259,0.590134
1.45,3,0.8,0.942478,0.156863,0.396059
1.45,3,0.8,1.25664,0.733624,0.856519
1.45,3,0.8,1.5708,1.72727,1.31426
1.45,3,0.8,1.88496,1.77632,1.33278
1.45,3,0.8,2.19911,0.994819,0.997406
1.45,3,0.8,2.51327,1.2375,1.11243
1.45,3,0.8,2.82743,4.93103,2.22059
1.45,3,0.8,3.14159,1.66253,1.28939
1.45,3,0.8,3.45575,4.45946,2.11174
1.45,3,0.8,3.76991,9.99145,3.16093
1.45,3,0.8,4.08407,3.56923,1.88924
1.45,3,0.8,4.39823,2.85714,1.69031
1.45,3,0.8,4.71239,0.305556,0.552771
1.45,3,0.8,5.02655,1.25,1.11803
1.45,3,0.8,5.34071,1.18,1.08628
1.45,3,0.8,5.65487,0.392857,0.626783
1.45,3,0.8,5.96903,0.379747,0.616236
1.475,1.5,-0.6,0.942478,2.6,1.61245
1.475,1.5,-0.6,2.51327,13,3.60555
1.475,1.5,-0.6,3.14159,1.66667,1.29099
1.475,1.5,-0.6,3.45575,14,3.74166
1.475,1.5,-0.4,0.942478,0.421053,0.648886
1.475,1.5,-0.4,1.25664,0.181818,0.426401
1.475,1.5,-0.4,1.88496,0.166667,0.408248
1.475,1.5,-0.4,3.14159,1.02941,1.0146
1.475,1.5,-0.4,4.39823,3.57143,1.88982
1.475,1.5,-0.4,4.71239,8,2.82843
1.475,1.5,-0.4,5.02655,22,4.69042
1.475,1.5,-0.2,0.628319,0.153846,0.392232
1.475,1.5,-0.2,1.25664,2.45455,1.5667
1.475,1.5,-0.2,2.82743,3.71429,1.92725
1.475,1.5,-0.2,3.14159,0.719298,0.848115
1.475,1.5,-0.2,4.71239,1.2,1.09545
1.475,1.5,-0.2,5.96903,0.272727,0.522233
1.475,1.5,0,1.88496,4.85714,2.20389
1.475,1.5,0,2.19911,2.26667,1.50555
1.475,1.5,0,3.14159,1.58904,1.26057
1.475,1.5,0,3.45575,0.769231,0.877058
1.475,1.5,0,3.76991,7.77778,2.78887
1.475,1.5,0,4.39823,2.06667,1.43759
1.475,1.5,0,4.71239,0.813953,0.902194
1.475,1.5,0,5.02655,0.4375,0.661438
1.475,1.5,0,5.34071,1.03448,1.0171
1.475,1.5,0.2,1.5708,0.907407,0.952579
1.475,1.5,0.2,1.88496,1.72973,1.31519
1.475,1.5,0.2,3.14159,1.11392,1.05543
1.475,1.5,0.2,3.76991,0.680556,0.824958
1.475,1.5,0.2,4.39823,0.428571,0.654654
1.475,1.5,0.2,4.71239,4.08333,2.02073
1.475,1.5,0.2,5.02655,2.1978,1.4825
1.475,1.5,0.2,5.65487,0.290323,0.538816
1.475,1.5,0.4,0.628319,0.0261194,0.161615
1.475,1.5,0.4,0.942478,0.147727,0.384353
1.475,1.5,0.4,1.25664,0.92,0.959166
1.475,1.5,0.4,1.5708,1.81481,1.34715
1.475,1.5,0.4,1.88496,0.414716,0.643984
1.475,1.5,0.4,2.51327,0.238938,0.488813
1.475,1.5,0.4,2.82743,0.496124,0.704361
1.475,1.5,0.4,3.14159,0.648649,0.805387
1.475,1.5,0.4,3.45575,0.210884,0.459221
1.475,1.5,0.4,3.76991,0.781065,0.883779
1.475,1.5,0.4,5.02655,0.0944882,0.307389
1.475,1.5,0.4,5.34071,0.169884,0.41217
1.475,1.5,0.4,5.65487,0.130435,0.361158
1.475,1.5,0.4,5.96903,0.4,0.632456
1.475,1.5,0.6,0.942478,0.0597826,0.244505
1.475,1.5,0.6,1.25664,0.136752,0.3698
1.475,1.5,0.6,1.5708,0.432787,0.657865
1.475,1.5,0.6,1.88496,0.0543933,0.233224
1.475,1.5,0.6,2.51327,0.238462,0.488325
1.475,1.5,0.6,2.82743,0.385852,0.62117
1.475,1.5,0.6,3.14159,1.08197,1.04018
1.475,1.5,0.6,3.45575,0.103226,0.321288
1.475,1.5,0.6,3.76991,0.123711,0.351726
1.475,1.5,0.6,4.71239,0.0377907,0.194398
1.475,1.5,0.6,5.02655,0.108883,0.329974
1.475,1.5,0.6,5.34071,0.460905,0.6789
1.475,1.5,0.8,0.314159,0.0249017,0.157803
